-|65535
ALBERTA|430
BRITISH COLUMBIA|431
MANITOBA|432
NEW BRUNSWICK|433
NEWFOUNDLAND AND LABRADOR|434
NOVA SCOTIA|435
ONTARIO|436
PRINCE EDWARD ISLAND|437
QUEBEC|438
SASKATCHEWAN|439
