BALI|1238
JAKARTA RAYA|1189
JAWA BARAT|1258
JAWA TENGAH|1242
JAWA TIMUR|1243
KALIMANTAN SELATAN|1246
KALIMANTAN TENGAH|1247
KALIMANTAN TIMUR|1248
LAMPUNG|1249
NUSA TENGGARA BARAT|1250
RIAU|1265
SULAWESI BARAT|1269
SULAWESI UTARA|1259
YOGYAKARTA|1244
