DALARNAS LAN|2830
GAVLEBORGS LAN|2824
JONKOPINGS LAN|2828
KALMAR LAN|2829
KRONOBERGS LAN|2831
NORRBOTTENS LAN|2832
OREBRO LAN|2833
OSTERGOTLANDS LAN|2834
SKANE LAN|2842
SODERMANLANDS LAN|2835
STOCKHOLMS LAN|2841
UPPSALA LAN|2836
VARMLANDS LAN|2837
VASTERBOTTENS LAN|2838
VASTMANLANDS LAN|2840
VASTRA GOTALAND|2843
