-|65535
ALSACE|953
AQUITAINE|932
AUVERGNE|946
BASSE-NORMANDIE|934
BOURGOGNE|935
BRETAGNE|936
CENTRE|937
CHAMPAGNE-ARDENNE|938
FRANCHE-COMTE|940
HAUTE-NORMANDIE|941
ILE-DE-FRANCE|936
LANGUEDOC-ROUSSILLON|943
LIMOUSIN|944
LORRAINE|945
MIDI-PYRENEES|946
NORD-PAS-DE-CALAIS|947
PAYS DE LA LOIRE|948
PICARDIE|949
POITOU-CHARENTES|950
PROVENCE-ALPES-COTE D'AZUR|947
RHONE-ALPES|952
