-|65535
BADEN-WURTTEMBERG|684
BAYERN|685
BERLIN|699
BRANDENBURG|694
BREMEN|686
HAMBURG|687
HESSEN|688
MECKLENBURG-VORPOMMERN|695
NIEDERSACHSEN|689
NORDRHEIN-WESTFALEN|690
RHEINLAND-PFALZ|691
SAARLAND|692
SACHSEN|696
SACHSEN-ANHALT|697
SCHLESWIG-HOLSTEIN|693
THURINGEN|698
