BREZOVICA|2854
CELJE|2855
IDRIJA|2865
JESENICE|2927
KRANJ|2874
LJUBLJANA|2878
MARIBOR|2935
MOZIRJE|2885
MURSKA SOBOTA|2886
POLZELA|2941
POSTOJNA|2892
PREBOLD|2942
PREVALJE|2943
RADOVLJICA|2897
ROGASKA SLATINA|2898
SENCUR|2899
SKOFJA LOKA|2903
TRZIN|2951
