BAJA CALIFORNIA|2090
BAJA CALIFORNIA SUR|2091
CHIAPAS|2093
CHIHUAHUA|2094
COAHUILA|2095
DISTRITO FEDERAL|2097
DURANGO|2098
GUANAJUATO|2099
JALISCO|2102
MEXICO|2103
MICHOACAN|2104
MORELOS|2105
NAYARIT|2106
NUEVO LEON|2107
OAXACA|2108
PUEBLA|2109
QUERETARO|2110
SAN LUIS POTOSI|2112
SONORA|2114
VERACRUZ|2118
YUCATAN|2119
