CHACHOENGSAO|3129
CHIANG RAI|3090
CHON BURI|3130
KANCHANABURI|3134
KRUNG THEP MAHA NAKHON|3125
MAHA SARAKHAM|3109
NAKHON SI THAMMARAT|3148
NONTHABURI|3123
PRACHIN BURI|3157
RATCHABURI|3136
RAYONG|3131
SAMUT PRAKAN|3127
SONGKHLA|3152
SUKHOTHAI|3096
UBON RATCHATHANI|3158
UDON THANI|3159
