APURIMAC|2317
AREQUIPA|2318
CALLAO|2321
HUANUCO|2324
ICA|2325
JUNIN|2326
LA LIBERTAD|2327
LAMBAYEQUE|2328
LIMA|2329
PIURA|2334
SAN MARTIN|2336
