GHARB-CHRARDA-BENI HSSEN|1773
GRAND CASABLANCA|1766
L'ORIENTAL|1775
MARRAKECH-TENSIFT-AL HAOUZ|1768
MEKNES-TAFILALET|1769
RABAT-SALE-ZEMMOUR-ZAER|1770
SOUSS-MASSA-DRAA|1776
TANGER-TETOUAN|1778
