-|65535
ANDALUCIA|877
ARAGON|878
ASTURIAS, PRINCIPADO DE|875
CANARIAS|879
CANTABRIA|876
CASTILLA Y LEON|881
CASTILLA-LA MANCHA|880
CATALUNYA|886
CEUTA|887
EXTREMADURA|883
GALICIA|884
ILLES BALEARS|870
LA RIOJA|871
MADRID, COMUNIDAD DE|876
MURCIA, REGION DE|873
NAVARRA, COMUNIDAD FORAL DE|874
PAIS VASCO|885
VALENCIANA, COMUNIDAD|886
