ANTWERPEN|229
BRABANT WALLON|237
BRUSSELS HOOFDSTEDELIJK GEWEST|238
HAINAUT|230
LIEGE|231
LIMBURG|232
LUXEMBOURG|233
NAMUR|234
OOST-VLAANDEREN|235
VLAAMS-BRABANT|239
WEST-VLAANDEREN|236
